majortopic,text,chamber,party,pass_h,pass_s,bill_id,year,cong,label,senate,democrat,q_gpt3_0shot,ppos_gpt3_0shot,ptotal_gpt3_0shot,q_gpt3_5shot,ppos_gpt3_5shot,ptotal_gpt3_5shot,dw1,Postal,dist_macro
1.0,"A bill to amend the Internal Revenue Cod of 1986 to allow non-itemizers a deduction for a portion of their charitable contributions, and for other purposes.",2,200.0,0.0,0.0,107-S-298,2001,107,True,True,False,False,0.0019712489863990992,0.9586419167901131,True,0.9988919988079332,0.9995996949285519,0.441,KY,0.7987553179264069
1.0,To amend the Internal Revenue Code of 1986 to provide a refundable credit for State and local real and personal property taxes paid by individuals.,1,100.0,0.0,0.0,107-HR-5290,2002,107,True,False,True,False,0.0010718139441254877,0.9687543490150128,True,0.9997413964663596,0.9997274643617529,-0.226,CT,0.7860178500413895
1.0,A bill to increase the maximum interest ate or investment yield which may be paid on United States savings bonds from 41/4 per centum to 5 per centum per annum.,2,200.0,0.0,0.0,89-S-3696,1966,89,True,True,False,True,0.9992353981205241,0.9217262380117421,True,0.9510192642935078,0.9991218927838627,0.672,DE,0.6506503820419312
1.0,To amend the Internal Revenue Code of 1954 to deny deductions for amounts paid by private industrial and commercial organizations to State and local governments for the use of industrial plans acquired or improved by the issuance of certain bonds by such ,1,200.0,0.0,0.0,87-HR-6368,1961,87,True,False,False,False,0.0,0.9505350428799568,True,0.992194934271613,0.9980931241345178,0.201,MI,0.6339180171489716
1.0,A bill to amend the Internal Revenue Code of 1986 to classify qualified rental office furniture as 5-year property for purposes of depreciation.,2,200.0,0.0,0.0,107-S-1322,2001,107,True,True,False,False,0.026434369091465692,0.9295075548297578,False,0.2677512082773166,0.9992894290541304,0.263,IL,0.7576690167188644
1.0,To amend the Internal Revenue Code so as to increase the personal exemption and the exemption for dependents to $800 for the 1954 taxable year and to $1.000 for succeeding taxable years,1,100.0,0.0,0.0,83-HR-8049,1954,83,True,False,True,True,0.9994249306314489,0.9644863332488196,True,0.999940000900344,0.9996150756896476,0.192,GA,0.6881152391433716
1.0,A bill to make technical corrections in certain recent legislation dealing with the tax and social security laws.,1,100.0,0.0,0.0,98-HR-3805,1983,98,True,False,True,True,1.0,0.9416112189969004,True,0.9248027643663448,0.9990637474509424,-0.378,IL,0.7204814851284027
1.0,To amend the Internal Revenue Code of 1954 so as to increase the amount of the personal exemption for taxable year 1958 and to repeal or reduce certain excise taxes,1,100.0,0.0,0.0,85-HR-11322,1958,85,True,False,True,True,0.9093796356783648,0.8329874111992351,True,0.9996648398431304,0.9993392785475148,-0.479,SD,0.6637599766254425
1.0,"To amend the Internal Revenue Code of 1986 to restore the estate tax and repeal the carryover basis rule, to increase the estate and gift tax unified credit to an exclusion equivalent of $5,000,000, and to reduce the rate of the estate and gifts taxes to the generally applicable capital gains income tax rate.",1,100.0,0.0,0.0,108-HR-2610,2003,108,True,False,True,False,0.33891140447740525,0.8818673948266182,True,0.9994329603614693,0.9992196520848442,-0.152,MN,0.7622286528348923
1.0,To amend section 103 of the Internal Revenue Code of 1954 to increase the small Issue exemption from the Industrial development bond provision from $5 to 810 million,1,100.0,0.0,0.0,92-HR-6928,1971,92,True,False,True,False,0.28835198740085605,0.8134614929564425,True,0.9985481406125158,0.9992964554481615,-0.29,TN,0.6786231696605682
1.0,A bill to amend the Internal Revenue Code of 1954 to limit the maximum rate of percentage depletion to a rate of 20 percent,2,200.0,0.0,0.0,91-S-31,1969,91,True,True,False,True,0.9997100547196262,0.9220058976648094,True,0.9266953691464118,0.9990481486630851,0.694,DE,0.7170069217681885
1.0,A bill to amend subchapter G of chapter 1 of the Internal Revenue Code of 1954 (relating to the accumulated earnings tax).,1,200.0,0.0,0.0,93-HR-3075,1973,93,True,False,False,False,0.0014463454561208491,0.9719206429899029,True,0.5486470981718884,0.9990129356646307,0.293,NY,0.7150954008102417
1.0,"A bill to amend the Federal Reserve Act to improve the functioning and transparency of the Board of Governors of the Federal Reserve System and the Federal Open Market Committee, and for other purposes.",2,200.0,0.0,0.0,113-S-238,2013,113,True,True,False,True,0.9982504124454099,0.9502142456429687,True,0.9994632348145781,0.9995115495122109,0.999,UT,0.647727370262146
1.0,"A bill to lower interest rates and fight inflation, to help housing, small business, and employment, and for other purposes",2,100.0,1.0,1.0,91-S-2577,1969,91,True,True,True,True,1.0,0.9508265966035367,True,0.9999641414189767,0.9992049766718045,-0.345,WI,0.5761887431144714
1.0,"To repeal section 1701 (a) (2) of the Internal Revenue Code so as to exempt from tax admissions to certain events conducted for the benefit of religious, educational, and charitable organizations",1,200.0,0.0,0.0,83-HR-1587,1953,83,True,False,False,False,0.00028074021696920164,0.9720449905787363,True,0.5722173693219031,0.9973748042222055,0.255,CA,0.7764288187026978
1.0,A bill to provide for reconciliation pursuant to section 301 of the First Concurrent Resolution on the Budget for the Fiscal Year 1982.,1,100.0,1.0,1.0,97-HR-3982,1981,97,True,False,True,False,0.0,0.9772623751822012,True,0.9996540359708097,0.998818049243115,-0.089,OK,0.7714741677045822
1.0,A bill to amend the Internal Revenue Code of 1954 to defer recognition of gain in certain liquidations,2,100.0,0.0,0.0,89-S-1536,1965,89,True,True,True,True,1.0,0.9406949052092025,True,0.9169257804235316,0.9991327352816418,-0.323,WA,0.819503054022789
1.0,"To amend the Internal Revenue Code of 1954 with reference to jeopardy assessments, and for other purposes",1,200.0,0.0,0.0,86-HR-5043,1959,86,True,False,False,False,0.39336201771715296,0.8461760787956549,True,0.7619674316614315,0.9988286096377039,0.34,MI,0.7541317045688629
1.0,"A bill to amend the Internal Revenue Code of 1954 to allow small businesses to treat for purposes of the deduction for depreciation $100,000 of property placed in service during each taxable year as having a useful life of 3 years.",1,100.0,0.0,0.0,96-HR-4254,1979,96,True,False,True,True,0.7611692545449902,0.8414223710466953,True,0.96390046523224,0.999330325378222,0.009,OH,0.8089630007743835
1.0,To amend the Internal Revenue Code of 1986 to exclude from gross income gain on the sale or exchange of farmland development rights.,1,200.0,0.0,0.0,110-HR-1458,2007,110,True,False,False,False,0.00016301167506062815,0.9727839502490966,True,0.7269968115474419,0.9991488097758642,0.748,PA,0.7526279240846634
1.0,A bill entitled The Cost of Living Act of 1974.,2,100.0,0.0,0.0,93-S-3918,1974,93,True,True,True,True,0.9974403425947833,0.932660387936825,True,0.7852074656903774,0.998668050356975,-0.398,ME,0.6431089639663696
1.0,A bill to establish a temporary commission to study problems relating to the Nation's economy and to make recommendations for solving such problems.,1,100.0,0.0,0.0,93-HR-15737,1974,93,True,False,True,True,1.0,0.9490970241965135,True,0.998849337611841,0.9988002330184735,-0.568,NY,0.5323579013347626
1.0,A bill to amend section 3401 of the Internal Revenue Code.,1,200.0,0.0,0.0,93-HR-9686,1973,93,True,False,False,False,0.006636215059503293,0.9384808755660414,True,0.8909123091878185,0.9989677504643821,0.158,IL,0.7584321945905685
1.0,"A bill to provide that a married couple must share equally in ownership of all income and assets, from what ever source, in order to qualify for joint income tax rate by amending Internal Revenue Code of 1954, as amended, section 6013(a).",1,100.0,0.0,0.0,95-HR-7358,1977,95,True,False,True,False,0.00014756659459052354,0.9688708044949454,True,0.9956559327312493,0.9990976184219029,-0.236,TN,0.8472950458526611
1.0,Relating to the treatment for Income tax purposes of certain redemptions of paid For preferred stock,1,200.0,0.0,0.0,86-HR-5895,1959,86,True,False,False,False,0.0029339210826575196,0.9428343233244362,True,0.9998125686994738,0.9990656136977538,0.369,PA,0.778298631310463
1.0,A bill to establish procedures to ensure a balanced Federal budget by fical year 2002 and to create a tax cut reserve fund to protect revenues generated by economic growth.,2,200.0,0.0,0.0,105-S-1394,1997,105,True,True,False,True,0.9993999960993731,0.9300478911730222,True,0.9999783233984426,0.9994892788725204,0.459,KS,0.6162244081497192
1.0,"To amend the Internal Revenue Code of 1986 to exempt certain stock of real estate investment trusts from the tax on foreign investment in United States real property interests, and for other purposes.",1,100.0,1.0,1.0,111-H-5901,2010,111,True,False,True,False,0.00027745797201877596,0.9686655158450895,True,0.619968911808483,0.9992798763783228,-0.405,NY,0.7851717621088028
1.0,A bill to phase-out and repeal the Federal estate and gift taxes and the tax on generation-skipping transfers.,2,200.0,0.0,0.0,105-S-31,1997,105,True,True,False,True,0.9846735921565641,0.9012776921959068,True,0.9974884123122186,0.9995742715258865,0.278,IN,0.6743601560592651
1.0,To amend section 443 (b) (2) (C) of the Internal Revenue Code of 1954 (relating to computation of tax on change of annual accounting period) to extend the period during which application for the benefits of such provisions may be made.,1,100.0,0.0,0.0,85-HR-2491,1957,85,True,False,True,False,0.0,0.9706173978583779,True,0.8447309871370892,0.9981230449376646,0.062,SC,0.7386907041072845
1.0,To provide that certain suits arising out of the Emergency Price Control Act of 1942 shall be forever barred unless brought before the expiration of 1 year after the date of enactment of this act,1,100.0,0.0,0.0,84-HR-7551,1955,84,True,False,True,False,0.0,0.9645950816476137,False,7.3813543513616e-05,0.9995344351592287,-0.362,CA,0.6931505501270294
1.0,A bill to amend the Congressional Budget and Impoundment Control Act of 1974 to revise the method of calculation of the federal deficit by removing the surpluses attributable to the Social Security Trust Funds from revenues by fiscal year 1991.,2,100.0,0.0,0.0,100-S-2211,1988,100,True,True,True,True,0.9937816359377243,0.9313735185831241,True,0.9994671948586159,0.9991118836485827,-0.329,NC,0.705213338136673
1.0,A bill to repeal the sunset on the reduction of capital gains rates for individuals and on the taxation of dividends of individuals at capital gains rates.,2,200.0,0.0,0.0,110-S-502,2007,110,True,True,False,True,0.5044387947398513,0.869757019782362,True,0.9990155384583376,0.9996171977624705,0.548,ID,0.6341690421104431
1.0,To amend the Elementary and Secondary Education Act of 1965 to provide career education pathways in manufacturing.,1,100.0,0.0,0.0,113-HR-4815,2014,113,True,False,True,False,0.0024284025746868945,0.9751066927286599,False,0.15446596360049045,0.9993246630687797,-0.4,CA,0.6574352383613586
1.0,A bill to amend the Internal Revenue Code of 1954 to include losses caused by termites as casualty losses,2,200.0,0.0,0.0,91-S-1945,1969,91,True,True,False,False,0.017018251904089864,0.9220312792654641,False,0.00046714403253946853,0.9995110465685993,0.076,DE,0.7830253094434738
1.0,To amend section 172 of the Internal Revenue Code of 1954 to permit taxpayers to elect to use net operating losses only as carryovers,1,200.0,0.0,0.0,87-HR-9035,1961,87,True,False,False,True,0.9801899191189931,0.896871516075076,True,0.9990142966965917,0.9991525172826675,0.287,IL,0.7682874351739883
1.0,To terminate the war tax rates on certain miscellaneous excise taxes and for other purposes,1,200.0,0.0,0.0,81-HR-3538,1949,81,True,False,False,False,0.0012888236979433341,0.953792476250268,True,0.9991007374164226,0.9992028000054582,0.26,NJ,0.6297480463981628
1.0,"A bill to amend the Internal Revenue Code of 1986 to extend certain expiring tax provisions, and for other purposes.",2,200.0,0.0,0.0,102-S-2773,1992,102,True,True,False,True,0.999547419929984,0.9339355570820226,True,0.9996653965596348,0.9994186564860857,0.174,MO,0.7445026934146881
1.0,To terminate certain wartime excise tax rates.,1,100.0,0.0,0.0,81-HR-108,1949,81,True,False,True,False,9.697131607472887e-05,0.9772784462761573,True,0.9772103004775768,0.9991749609673001,-0.457,NY,0.6364248991012573
1.0,To prohibit that the fiscal year of the United States shall coincide with the calendar year.,1,200.0,0.0,0.0,93-HR-368,1973,93,True,False,False,False,0.00018593191874661876,0.9607356167546057,False,4.942798563420579e-06,0.9991952003823069,0.249,MI,0.6917122900485992
1.0,A bill to establish a limit on total budget outlays.,1,100.0,0.0,0.0,95-HR-13618,1978,95,True,False,True,True,1.0,0.9551647974197828,True,0.999985566693763,0.999707131866968,-0.31,MO,0.6859935820102692
1.0,"A bill to require that the Consumer Price Index for all urban consumers be utilized by a Federal officer or agency in determining certain cost-of-living increases in benefits and allowances, and for other purposes.",2,100.0,0.0,0.0,100-S-2831,1988,100,True,True,True,True,0.9971009716576025,0.9192235363495155,True,0.9974673310951436,0.9994363880456424,-0.391,MT,0.6375854313373566
1.0,To establish a Commission on Tax Reform,1,100.0,0.0,0.0,92-HR-16184,1972,92,True,False,True,False,0.0007012302827051693,0.9693754497207041,True,0.9997924020982927,0.9988561687804688,-0.03,NC,0.7078066766262054
1.0,Relating to the income tax treatment of certain losses sustained by patrons of cooperative organizations,1,100.0,0.0,0.0,90-HR-13904,1967,90,True,False,True,False,0.008830569822987964,0.9495868666673618,True,0.9996748501519823,0.9994985368459826,-0.581,CA,0.7750633955001831
1.0,"A bill to authorize the issuance of substitute Treasury checks without undertakings of indemnity, except as the Secretary of the Treasury may require.",1,100.0,0.0,0.0,95-HR-9748,1977,95,True,False,True,False,0.0,0.9766397688752124,False,0.03530088039262964,0.9993451895347727,-0.476,WI,0.7169975340366364
1.0,To amend the Internal Revenue Code of 1964 to provide for a temporary period for a graduated reduction or elimination of the investment credit based on the number of employees of the taxpayer,1,100.0,0.0,0.0,89-HR-17006,1966,89,True,False,True,True,0.9955908527765008,0.9184920604335703,True,0.9996397175784719,0.9989488826430483,-0.34,MI,0.6960807740688324
1.0,A bill to restrict the tax on slot machines to those located in places in which the use of slot machines is lawful,2,100.0,0.0,0.0,82-S-2469,1952,82,True,True,True,False,0.07582796601599526,0.8748047237181513,False,0.005303197668257209,0.9996383721263139,-0.124,WY,0.6898868978023529
1.0,To amend the Internal Revenue Code of 1954 to provide that amounts paid to a minister for moving expenses shall be excluded from gross income,1,200.0,0.0,0.0,87-HR-8786,1961,87,True,False,False,False,0.029043565279334563,0.9128004615744548,False,0.013049426690174615,0.9994232443533645,0.402,OH,0.7180932462215424
1.0,To amend the Internal Revenue Code of 1054 to raise needed additional revenues by tax reform,1,100.0,0.0,0.0,91-HR-6770,1969,91,True,False,True,True,1.0,0.9238013147697139,True,0.9999631070889844,0.9993463524920184,-0.35,MA,0.6626431047916412
1.0,"A bill to provide an economic stimulus package, and for other purposes.",2,100.0,0.0,0.0,108-S-414,2003,108,True,True,True,True,1.0,0.9438017280505062,True,1.0,0.9990768082344224,-0.367,SD,0.6650879681110382
1.0,A bill to provide for the transportation of mail by the National Rail Passenger Corporation,2,100.0,0.0,0.0,92-S-1666,1971,92,True,True,True,False,8.112744175424276e-05,0.9706748620992335,False,3.294905278891554e-05,0.9995356521939252,-0.355,ID,0.8054940104484558
1.0,A bill to amend the Internal Revenue Code of 1954 to repeal provisions allowing credit against tax and exclusion from gross income for dividends received by individuals.,2,100.0,0.0,0.0,86-S-2036,1959,86,True,True,True,False,0.003533430201657737,0.973088204638562,True,0.9982905872194746,0.9995144885443029,-0.419,MN,0.7931019812822342
1.0,A bill to establish a National Commission on Technological Innovation and Industrial Modernization.,1,200.0,0.0,0.0,98-HR-2525,1983,98,True,False,False,True,0.9928638404850341,0.9149832960096801,False,0.019121697720966554,0.9995930651835991,0.254,CA,0.6631230413913727
1.0,To repeal certain excise taxes,1,200.0,0.0,0.0,83-HR-4843,1953,83,True,False,False,False,0.05651103502519202,0.8846785234716558,True,0.9993985848133865,0.9990145215309271,0.36,MO,0.7055376172065735
1.0,A bill to amend the Internal Revenue Code of 1954 to exclude life insurance proceeds from the gross estate for purposes of the Federal estate tax.,1,200.0,0.0,0.0,96-HR-3192,1979,96,True,False,False,False,0.008261825966568888,0.9576534157379517,False,0.24588626533944488,0.9994200368001556,0.237,NM,0.7656349837779999
1.0,"To amend section 1701 (c) of the Internal Revenue Code to provide that the tax on admissions shall not apply in the case of any opera conducted under municipal auspices or by a nonprofit civic or community membership association, and for other purposes",1,200.0,0.0,0.0,83-HR-3589,1953,83,True,False,False,False,0.0007250721874644731,0.9730686338958079,False,0.021905042759020624,0.999277666705544,0.096,CA,0.7654075473546982
1.0,"To remove inequities In the allowances for interest on overpayments attributable to final determinations on applications for relief under section 722 of the Internal Revenue Code of 1939 for taxable years beginning after December 31, 1941.",1,200.0,0.0,0.0,85-HR-3254,1957,85,True,False,False,False,0.0,0.972857193504992,True,0.5470497780327462,0.9986900173515092,0.387,PA,0.6606534719467163
1.0,To establish a working capital and fund for the Department of the Treasury,1,100.0,1.0,0.0,89-HR-11158,1965,89,True,False,True,True,1.0,0.9139239324570976,True,0.9998690281593748,0.9986930697077996,-0.1,AR,0.6788968443870544
1.0,A bill to require the Comptroller General of the United States to submit to Congress a report on the entrepreneurial impact of technology transfer at the National Laboratories.,2,100.0,0.0,0.0,113-S-2883,2014,113,True,True,True,False,0.015043020929211594,0.944544688200383,False,3.448557119059313e-05,0.9996805987870464,-0.262,NM,0.6663952469825745
1.0,A bill to delay the effective date of the provisions of Revenue Ruling 83-3 which relate to the deductibility of certain expenses paid by ministers.,1,200.0,0.0,0.0,98-HR-2759,1983,98,True,False,False,False,0.0001546171851791924,0.9740469911229996,False,0.37482608247188015,0.9984154199372988,0.471,TX,0.7214502692222595
1.0,"To authorize the President to determine the form of the national budget and of departmental estimates, to modernize and simplify Government accounting and auditing methods and procedures, and for other purposes",1,200.0,0.0,0.0,81-HR-5178,1949,81,True,False,False,True,0.9649681388723811,0.9299215112810301,True,0.9919075461153277,0.9988064835148867,0.76,MI,0.6961285173892975
1.0,"A bill to amend the Internal Revenue Code of 1986 to provide protection for taxpayers, and for other purposes.",2,200.0,0.0,0.0,102-S-1617,1991,102,True,True,False,True,0.9677704114160245,0.8923037729330983,True,0.9773531513655017,0.9994157406137668,0.696,ID,0.7412316501140594
1.0,"To strengthen. State governments, to provide financial assistance to States for educational purposes by returning a portion of- the. Federal. taxes collected therein, and for other. purposes",1,200.0,0.0,0.0,86-HR-11705,1960,86,True,False,False,False,0.0009726756373031427,0.9680252521324848,True,0.6187607505895778,0.998678493430605,0.168,WA,0.7081645727157593
1.0,A bill to amend section 4263 of the Internal Revenue Code of 1954 (relating to taxes on transportation by air) to exempt from such taxes the transportation of smoke jumpers,2,100.0,0.0,0.0,92-S-2256,1971,92,True,True,True,False,0.0,0.9495465869005397,False,0.0012519478152879925,0.999608364961778,-0.454,MT,0.7159765660762787
1.0,"A bill to amend the Internal Revenue Code of 1954 to provide transitional rules for estate and gift tax treatment of disclaimers of property interests created by transfers before November 15, 1958.",1,100.0,0.0,0.0,96-HR-7601,1980,96,True,False,True,False,8.778663482382082e-05,0.9745731408291193,False,0.06373711217401258,0.99943543678318,-0.334,NJ,0.850919246673584
1.0,"To amend the Employment Act of 1946 to provide for the coordinated consideration of monetary policies thereunder, and to bring To bear an Informed public opinion upon price and wage increases which threaten economic stability",1,100.0,0.0,0.0,86-HR-2561,1959,86,True,False,True,False,0.08826561035052433,0.9341303504204423,True,0.9999213318345206,0.9990144750322472,-0.548,WI,0.4679596424102783
1.0,"A bill to amend the Internal Revenue Code of 1954 and certain other provisions of law to provide for automatic cost-of-living adjustments in the income tax rates and the amount of the standard, personal exemption, and depreciation deductions.",1,200.0,0.0,0.0,94-HR-2821,1975,94,True,False,False,False,0.04472225642467624,0.9187378019656227,True,0.9989439964611939,0.9989043432321038,0.118,NY,0.6953152716159821
1.0,"To amend the Internal Revenue Code of 1986 to simplify certain provisions applicable to real estate investment trusts, and for other purposes.",1,100.0,0.0,0.0,110-HR-1147,2007,110,True,False,True,False,0.00013971602648283474,0.9663517095942296,True,0.5345818412177362,0.9992881342309607,-0.397,NY,0.7794758379459381
1.0,A bill to amend the Internal Revenue Code of 1986 with respect to the limitation on the standard deduction in the case of certain dependents.,1,100.0,0.0,0.0,100-HR-5063,1988,100,True,False,True,False,0.001134562000334837,0.9677597693320933,True,0.6847262288804113,0.9989610391627022,-0.34,CT,0.6750867962837219
1.0,"A bill to amend the Internal Revenue Code of 1986 to provide tax relief for American families, and for other purposes.",2,200.0,0.0,0.0,105-S-2,1997,105,True,True,False,True,1.0,0.9434453410675275,True,0.999962192385823,0.9996620994683751,0.257,DE,0.7271144986152649
1.0,"A bill to establish a cost-of-living council to monitor the economy and restrain inflation, and for other purposes.",1,200.0,0.0,0.0,93-HR-16414,1974,93,True,False,False,True,1.0,0.9516737955614661,True,1.0,0.9992896868650245,0.362,OH,0.5764791667461395
1.0,A bill to provide that no Treasury note which is issued for a term of more than 3 years shall bear interest at a rate which is greater than 8 percent per annum.,1,100.0,0.0,0.0,97-HR-3756,1981,97,True,False,True,True,0.8370269325694721,0.8759099363837333,True,0.9996204889872201,0.999487473753332,-0.327,CA,0.6606282591819763
1.0,"To direct the Secretary of the Treasury to reimburse States that use State funds to operate National Parks during the Federal Government shutdown, and for other purposes.",1,200.0,0.0,0.0,113-HR-3286,2013,113,True,False,False,False,0.00019626061777825612,0.97504671085419,False,0.4626660398572851,0.9990413155600777,0.67,MT,0.7402153313159943
1.0,"A bill to amend the Internal Revenue Code of 1954 to increase the unified credit against estate and gift taxes so that estates under $500,000 will not be subject to estate tax, to allow unlimited marital deduction and to increase the gift exclusion from $3,000 to $6,000.",1,100.0,0.0,0.0,97-HR-1453,1981,97,True,False,True,True,1.0,0.9365237013411221,True,0.9995140481604649,0.9994102085760539,-0.153,MO,0.8354325741529465
1.0,"A bill to amend the Internal Revenue Code of 1986 to provide a long-term capital gains exclusion for individuals, and to reduce the holding period for long-term capital gain treatment to 6 months, and for other purposes.",2,200.0,0.0,0.0,107-S-818,2001,107,True,True,False,True,1.0,0.9452551536096154,True,0.9991461671465841,0.9996278745830471,0.387,UT,0.7721217572689056
1.0,A bill to amend the Internal Revenue Code by increasing the personal exemption from $750 to $850.,1,100.0,0.0,0.0,93-HR-12687,1974,93,True,False,True,True,1.0,0.9383901386326513,True,0.9997002822004488,0.9996932412367188,0.230843,MI,0.6971089243888855
1.0,A bill to limit the growth rate of Federal spending and provide for permanent tax rate reductions for individuals and businesses.,1,200.0,0.0,0.0,95-HR-13711,1978,95,True,False,False,True,1.0,0.9276666259592989,True,1.0,0.9997018079381166,0.331,MD,0.5868781507015228
1.0,An original bill to provide for reconciliation pursuant to section 202(a) of the concurrent resolution on the budget for fiscal year 1997.,2,200.0,0.0,0.0,104-S-1956,1996,104,True,True,False,False,0.0,0.9652451654693013,True,0.999566260497348,0.9990169119228386,0.24,NM,0.7829462438821793
1.0,To prohibit the Federal Government from preventing a private business from operating during a Government shutdown on Federal property leased by the business from the Federal Government.,1,100.0,0.0,0.0,113-HR-3664,2013,113,True,False,True,False,0.0,0.9827380615101289,False,0.003157040742309979,0.999582251382789,-0.437,PA,0.6636072993278503
1.0,"To rescind certain budget authority proposed to be rescinded (R92-69) in a special message transmitted to the Congress by the President on March 20, 1992, in accordance with section 1012 of the Impoundment Control Act of 1974.",1,200.0,0.0,0.0,102-HR-4652,1992,102,True,False,False,False,0.0,0.9703038069504921,True,0.9913710028016166,0.9965993753964784,0.326,IL,0.7256439924240112
1.0,"A bill to amend the Internal Revenue Code of 1986 to allow a tax credit to corporations equal to 55 percent of the cost of relocating certain foreign operations to labor surplus areas in the United States, and to partially recover such tax benefits if relocated foreign operations is terminated with 5 years after commencement.",1,100.0,0.0,0.0,100-HR-5172,1988,100,True,False,True,True,0.9746356517074886,0.9045338973329698,True,0.9967408968581758,0.9993508421172566,-0.248,OH,0.6991539299488068
1.0,To provide for reconciliation pursuant to section 213(c) of the concurrent resolution on the budget for fiscal year 2001 to reduce the public debt and to decrease the statutory limit on the public debt.,1,200.0,1.0,0.0,106-HR-4601,2000,106,True,False,False,False,0.0,0.9696923068357387,True,1.0,0.9990201242671867,0.368,KY,0.696161687374115
1.0,A bill to amend the Internal Revenue Code of 1954 to increase the zero bracket amount for heads of households the same level as that for married individuals filing a joint return.,2,200.0,0.0,0.0,96-S-2226,1980,96,True,True,False,True,0.7334569668908059,0.8231603405240742,True,0.9993817985815614,0.9996858831481928,0.096,OR,0.7450868785381317
1.0,A bill to amend section 101 (1) (3) of the Tax Reform Act of 1969 in respect of the application of section 4942(d) of the Internal Revenue Code of 1954 to private foundations subject to section 101 (1) (4) of the Tax Reform Act of 1969.,1,100.0,0.0,0.0,93-HR-11484,1973,93,True,False,True,False,0.0,0.9733842005286844,False,0.08687319439601114,0.9981620503458662,-0.329,TN,0.7983576655387878
1.0,"To amend the Internal Revenue Code of 1954 to provide for the nonrecognition of taxable gain where property is involuntarily converted into other income-producing property, whether or not the new property is similar to the property so converted",1,100.0,0.0,0.0,86-HR-8235,1959,86,True,False,True,True,0.9924162310183829,0.9565396629364099,True,0.995885475217916,0.9992175421071222,-0.252,AL,0.7363450527191162
1.0,"To exclude from gross income the first $750 of interest received on deposits in t,lriit institutions",1,100.0,0.0,0.0,91-HR-15325,1969,91,True,False,True,False,0.006304596108398941,0.9064117287314253,True,0.853455980101927,0.9984195813879946,-0.44,HI,0.7399424016475677
1.0,"A bill to amend the Internal Revenue Code to provide that a Federal tax lien shall not be valid, as against a holder of a mechanics lien, until notice of such tax lien has been duly filed.",2,200.0,0.0,0.0,85-S-514,1957,85,True,True,False,False,0.11076785287115856,0.9192519691361278,False,0.008426632472526946,0.999542760794397,0.579,NE,0.6886256635189056
1.0,A bill to amend the Internal Revenue Code of 1954 to increase the amount of the annual exclusion from taxable gifts to compensate for inflation since the enactment of such exemption and to provide an automatic increase in such amounts to compensate for future inflation.,1,200.0,0.0,0.0,97-HR-3138,1981,97,True,False,False,True,0.8686443231746669,0.8772432317146037,True,0.9990443076132781,0.9993446827178859,0.734,IL,0.6813432574272156
1.0,A bill to amend the Internal Revenue Code of 1954 to exclude tips from gross income.,1,200.0,0.0,0.0,97-HR-6852,1982,97,True,False,False,True,0.9992661770278559,0.9422814600277839,True,0.7841417469688384,0.9989947378540915,0.734,IL,0.7172838151454926
1.0,"A bill to amend the Internal Revenue Code of 1986 to provide for the treatment of certain excessive employee remuneration, and for other purposes.",2,100.0,0.0,0.0,110-S-3675,2008,110,True,True,True,False,0.00107920587727667,0.9677680938551335,True,0.9993872644067144,0.9998033667371115,-0.414,MA,0.7045350968837738
1.0,To establish a legislative commission to examine the causes of the financial crisis of 2008.,1,100.0,0.0,0.0,110-HR-7104,2008,110,True,False,True,True,0.9996706162129548,0.961280490612972,True,0.9402751435494472,0.9989350567349959,0.412,NV,0.6668051779270172
1.0,"To repeal sequester while achieving balance in deficit reduction between revenue and cuts, and between non-defense cuts and defense cuts, to invest in job creation, and for other purposes.",1,100.0,0.0,0.0,113-HR-505,2013,113,True,False,True,False,0.0002317977018459352,0.980534489533748,True,0.9999656377583671,0.9993834135385197,-0.563,MN,0.6224440932273865
1.0,A bill to authorize the Office of Management and Budget to establish a system governing the creation and operation of advisory committees throughout the Federal Government which are created to advise officers and agencies of the Federal Government,2,200.0,0.0,0.0,92-S-1964,1971,92,True,True,False,False,0.0,0.9765594823225043,False,2.4540209405886063e-05,0.9995726767993041,0.18,DE,0.6982211768627167
1.0,"To increase from 800 to 1,000 the personal income tax exemptions of a taxpayer (including the exemption for a spouse, the exemption for a dependent, and the additional exemption for old age or blindness)",1,100.0,0.0,0.0,86-HR-3393,1959,86,True,False,True,False,0.0,0.9791260589264457,True,0.9993556620503706,0.999537609931737,0.13,NC,0.6871830821037292
1.0,"To establish a temporary Emergency Guidance Board to facilitate economic recovery with minimum inflation by establishing ,price and wage guidelines and encouraging voluntary adherence thereto",1,100.0,0.0,0.0,92-HR-2502,1971,92,True,False,True,True,1.0,0.9570968295556692,True,0.999981236115783,0.9988712255503556,-0.2,CT,0.4873592257499695
1.0,"A bill to repeal the retroactive application of the income, estate, and gift tax rates made by the Budget Reconciliation Act and reduce administrative expenses for agencies by $3,000,000,000 for each of the fiscal years 1994, 1995, and 1996.",2,200.0,0.0,0.0,103-S-1524,1993,103,True,True,False,False,0.0014080240614701759,0.9520829956176818,True,0.9930407494964673,0.9991965196717352,0.358,TX,0.7072211503982544
1.0,"To improve the United States Code by enacting into law title 28, entitled Internal Revenue.",1,100.0,0.0,0.0,86-HR-80,1959,86,True,False,True,False,0.00017112412173950174,0.9772443133520968,False,0.1387763466545726,0.9988986297770863,-0.518,NY,0.7155046463012695
