majortopic,text,chamber,party,pass_h,pass_s,bill_id,year,cong,label,senate,democrat,q_gpt3_0shot,ppos_gpt3_0shot,ptotal_gpt3_0shot,q_gpt3_5shot,ppos_gpt3_5shot,ptotal_gpt3_5shot,dw1,Postal,dist_macro
12.0,"To amend title 28 of the United States Code, so as to provide for the appointment of two additional district judges for the eastern district of Michigan.",1,100.0,0.0,0.0,84-HR-12259,1956,84,False,False,True,False,0.0,0.9976590227398809,False,3.328614064636396e-06,0.9995806253738697,-0.523,MI,0.7768210619688034
12.0,"To amend title 18, United States Code, to provide criminal penalties for trafficking in counterfeit marks.",1,200.0,0.0,0.0,108-HR-4358,2004,108,False,False,False,False,0.0,0.9960435455553993,False,5.47053759320492e-05,0.9998265881097064,0.535,MI,0.7449349462985992
12.0,"A bill to amend chapter 44 of title 18 of the United States Code (respecting firearms) to penalize the use of firearms in the commission of any felony and to increase the penalties in certain related existing provisions, to lower certain age limits from 21 years to 18, and to eliminate recordkeeping provisions with respect to ammunition.",1,200.0,0.0,0.0,95-HR-385,1977,95,False,False,False,False,0.0,0.9967238147599284,False,1.837018283383563e-05,0.9995787946696786,0.134,IN,0.7673384249210358
12.0,A bill to amend titles 18 and 26 of the United States Code and the Omnibus Crime Control and Safe Streets Act of 1968 for the purposes of regulating the sale and taxation of certain electric weapons.,1,100.0,0.0,0.0,94-HR-12726,1976,94,False,False,True,False,0.0,0.9962096064018434,False,0.0,0.9994233399893425,-0.28,NY,0.7144253849983215
12.0,"A bill to improve judicial machinery by providing Federal jurisdiction for certain types of class action-, and for other purposes",2,100.0,0.0,0.0,91-S-1980,1969,91,False,True,True,False,0.0,0.9966234433698172,False,1.4496432537132184e-05,0.9995870560153292,-0.426,MD,0.7441664338111877
12.0,To prohibit cooperation with or assistance to any investigation or prosecution under a universal jurisdiction statute.,1,100.0,0.0,0.0,108-HR-2050,2003,108,False,False,True,False,0.0,0.992871238619556,False,0.0,0.9992659745486363,-0.396,NY,0.7905744165182114
12.0,To prevent the laundering of money.,1,100.0,0.0,0.0,106-HR-1426,1999,106,False,False,True,False,0.0,0.993063917872653,True,0.9781043190336338,0.998341254997704,-0.665,CA,0.7102378904819489
12.0,"To reinforce police training and reestablish police and community relations, and to create a commission to study and report on the policies and practices that govern the training, recruitment, and oversight of police officers, and for other purposes.",1,100.0,0.0,0.0,106-HR-1659,1999,106,False,False,True,False,0.0,0.9971668439731224,False,1.1960374680409285e-05,0.9996275515152383,-0.49,NY,0.7898605912923813
12.0,"To equalize certain penalties n the Intercoastal Shipping Act, 1933, and the Shipping Act, 1916",1,200.0,0.0,0.0,88-HR-11312,1964,88,False,False,False,False,0.0,0.9966722138541586,False,0.00011118074151841963,0.9993056201230064,0.118,WA,0.7400824129581451
12.0,"A bill to amend title 18 of the United States Code to provide additional penalties for certain criminal conduct, to provide assistance to State programs of compensation for crime victims, and for other purposes.",1,100.0,0.0,0.0,97-HR-7001,1982,97,False,False,True,False,0.0,0.9960115111176474,False,2.9352803870402345e-05,0.9998754917935466,-0.231,MI,0.78115613758564
12.0,A bill to allow fire departments to transmit nonemergency communications relating to official fire department business over fire department radiofrequencies.,1,200.0,0.0,0.0,94-HR-15666,1976,94,False,False,False,False,0.0,0.9960255921387428,False,3.1343098605104834e-06,0.999408723174919,0.217,PA,0.7329628467559814
12.0,"To prohibit the introduction, or manufacture for introduction, into interstate commerce of switchblade knives. and for other purposes",1,100.0,0.0,0.0,85-HR-9820,1958,85,False,False,True,False,0.058793695641121906,0.9942069239454701,False,1.3467948387965159e-05,0.9996119641755901,-0.267,NY,0.7575845420360565
12.0,A bill to amend title 28 of the United States Code to authorize Federal district courts to hear civil actions to recover damages or secure relief for certain injuries to persons and property under or resulting from the Nazi government of Germany.,2,100.0,0.0,0.0,106-S-1856,1999,106,False,True,True,False,0.0,0.9962945403863053,False,1.984094202615027e-05,0.9994611213252694,-0.367,NY,0.7751060128211975
12.0,To authorize the appointment of crier-law clerks by district judges,1,100.0,1.0,1.0,89-HR-7707,1965,89,False,False,True,False,0.0,0.9942064030198358,False,0.0,0.9985600515716414,-0.54,NY,0.8692455887794495
12.0,A bill to provide for payment of an annuity to widows of judges,2,100.0,0.0,0.0,81-S-3108,1950,81,False,True,True,False,0.0,0.9959405734031636,False,2.7372103009084076e-05,0.9994553499554839,0.121,NV,0.8473006039857864
12.0,"To provide for the continued performance of the functions of the United States Parole Commission, and for other purposes.",1,200.0,1.0,1.0,113-HR-3190,2013,113,False,False,False,False,0.0,0.9966836108362443,False,1.6200598348260205e-05,0.9997574107597584,0.81,OH,0.8456866145133972
12.0,To direct the Attorney General to provide grants for Internet crime prevention education programs.,1,100.0,1.0,0.0,110-HR-4134,2007,110,False,False,True,False,0.0,0.996054267091542,False,5.013592700556344e-05,0.999823216599593,-0.502,CA,0.8537352085113525
12.0,To authorize grants to States to fund arrangements between local police departments and public accommodations to have the accommodations serve as emergency domestic violence shelters.,1,100.0,0.0,0.0,107-HR-2697,2001,107,False,False,True,False,0.0,0.9972923720327445,False,1.0318704229967288e-05,0.9998343786224937,-0.277,NJ,0.7838868498802185
12.0,A bill to ban the importation of large capacity ammunition feeding devices.,2,100.0,0.0,0.0,106-S-594,1999,106,False,True,True,False,0.0,0.9944500156010023,False,2.3707363173753212e-05,0.9997639035133024,-0.306,CA,0.7155804336071014
12.0,"To amend the Outer Continental Shelf Lands Act to permit the assesment of civil penalties for certain violations without the requirement of a period for corrective action, and for other purposes.",1,100.0,0.0,0.0,101-HR-3081,1989,101,False,False,True,False,0.0,0.9964222228198153,False,4.960500308964148e-05,0.9997508916101782,-0.543,CA,0.8217324316501617
12.0,"To amend the Omnibus Crime Control and Safe Streets Act of 1968 to provide that municipalities having a population of 100,000 or more shall be considered to be States for the purposes of participating in certain grant programs authorized under such act",1,100.0,0.0,0.0,91-HR-16470,1970,91,False,False,True,False,0.0,0.9979883314010422,False,0.0005236847660343644,0.9993828367330373,-0.71,NY,0.7469323575496674
12.0,To amend the Omnibus Crime Control and Safe Streets Act of 1968 to provide benefits to survivors of public safety officers killed in the line of duty,1,100.0,0.0,0.0,92-HR-17227,1972,92,False,False,True,False,0.0,0.9978807798193815,False,5.984252282149204e-06,0.9995932414794024,-0.42,PA,0.8058216571807861
12.0,"A bill to protect crime victims' rights, to eliminate the substantial backlog of DNA samples collected from crime scenes and convicted offenders, to improve and expand the DNA testing capacity of Federal, State, and local crime laboratories, to increase research and development of new DNA testing technologies, to develop new training programs regarding the collection and use of DNA evidence, to provide post conviction testing of DNA evidence to exonerate the innocent, to improve the performance of counsel in State capital cases, and for other purposes.",2,100.0,0.0,0.0,111-S-3842,2010,111,False,True,True,False,0.0,0.9955007167021921,False,8.689078065697259e-06,0.9997597445852481,-0.446,VT,0.7994170933961868
12.0,"To amend section 3224 (b) of the Internal Revenue Code, relating to the transportation of narcotic drugs",1,100.0,1.0,1.0,81-HR-7891,1950,81,False,False,True,False,0.0,0.9966392560871639,False,3.445575450469304e-05,0.9994766721144971,0.051,NC,0.7298781871795654
12.0,A bill to permit the televising of Supreme Court proceedings.,2,200.0,0.0,0.0,106-S-3086,2000,106,False,True,False,False,0.0,0.9959271714199078,False,0.0,0.9995980184854911,0.036,PA,0.7938898354768753
12.0,"A bill to reallocate Federal judgeships for the courts of appeals, and for other purposes.",2,200.0,0.0,0.0,113-S-699,2013,113,False,True,False,False,0.0,0.9955724330114094,False,0.00024217451410167318,0.9995910426927435,0.453,IA,0.7406006455421448
12.0,"A bill establishing a National Youth Rehabilitation Corps to provide for the rehabilitation of youthful delinquents through a program of service in Connection with the preservation and protection of the natural resources of the Nation, such program to inc",2,200.0,0.0,0.0,84-S-1832,1955,84,False,True,False,False,0.0,0.9965702979573315,False,2.2231618964651876e-05,0.9995531046079369,0.379,UT,0.7545201480388641
12.0,To provide for the enforcement of support orders in certain State and Federal courts and to make it a crime to move or travel in interstate and foreign commerce to avoid compliance with such orders,1,100.0,0.0,0.0,91-HR-750,1969,91,False,False,True,False,0.0,0.9983651115356008,False,0.008631333015675549,0.9997890450707739,-0.39,MA,0.7380834221839905
12.0,A bill to regulate large capacity ammunition feeding devices.,2,100.0,0.0,0.0,113-S-691,2013,113,False,True,True,False,0.0,0.9935795039684909,False,0.0,0.9996512138359056,-0.5,NJ,0.7397546470165253
12.0,To make an appropriation to the National Commission on Fire Prevention and Control,1,100.0,0.0,0.0,91-HR-7208,1969,91,False,False,True,False,0.0,0.9941186334892731,False,0.016752005487414835,0.9992378878413677,-0.52,TX,0.7897796779870987
12.0,"To strengthen antiterrorism investigative tools, and for other purposes.",1,100.0,0.0,0.0,108-HR-3037,2003,108,False,False,True,False,0.0,0.9954695892305047,False,0.013183106504761042,0.9996985247445277,0.803,FL,0.8459375202655792
12.0,To abolish the death penalty under all laws of the United States except the Uniform Code of Military Justice and authorize the imposition of life imprisonment in lieu thereof,1,100.0,0.0,0.0,85-HR-11912,1958,85,False,False,True,False,0.0,0.9987791303354738,False,0.0,0.9992167004157351,-0.589,NY,0.7736088037490845
12.0,"To provide adequate penalties for crimes committed against United States judges and Federal law enforcement officers, to provide appropriate security for judges and law enforcement officers, and for other purposes.",1,200.0,0.0,0.0,110-HR-2325,2007,110,False,False,False,False,0.0,0.9979056602585941,False,5.597973471719896e-06,0.9998194220737326,0.682,TX,0.7781535983085632
12.0,A bill to extend the pilot program for volunteer groups to obtain criminal history background checks.,2,100.0,1.0,1.0,110-S-3605,2008,110,False,True,True,False,0.0,0.9938668548478455,False,0.0,0.9996513229373852,-0.284,DE,0.9310170561075211
12.0,"A bill conferring jurisdiction upon the U.S. Court of Claims to hear, determine, and render judgment upon the claim of John T. Knight",2,100.0,0.0,0.0,89-S-1293,1965,89,False,True,True,False,0.0,0.9970400236167939,False,0.0,0.9990963526550928,-0.037,LA,0.8029738664627075
12.0,"A bill to amend title 28, United States Code, to permit cases of multidistrict litigation to be consolidated for purposes of determining liability.",1,100.0,0.0,0.0,98-HR-4159,1983,98,False,False,True,False,0.0,0.9958618122144881,False,2.1444029014635807e-05,0.9996943656734406,-0.5,WI,0.8121878206729889
12.0,"To amend title 18, United States Code, to penalize those who endanger children in hostage situations.",1,100.0,0.0,0.0,104-HR-4121,1996,104,False,False,True,False,0.0,0.9960549098318627,False,0.0,0.9997330000168386,-0.511,MA,0.7496710419654846
12.0,"To encourage successful re-entry of incarcerated persons into the community after release, and for other purposes.",1,100.0,0.0,0.0,108-HR-5075,2004,108,False,False,True,False,0.0,0.9966345462753065,False,0.0001994260869480019,0.9998728898511231,-0.628,MI,0.8439491242170334
12.0,"To provide for grants to State child welfare systems to improve quality standards and outcomes, and to authorize the forgiveness of loans made to certain students who become child welfare workers.",1,100.0,0.0,0.0,107-HR-1371,2001,107,False,False,True,False,0.0,0.9965045150948951,False,0.00277057252000633,0.999810312209612,-0.677,CA,0.7746557593345642
12.0,A bill to amend the Controlled Substances Act to move amphetamines and certain other stimulant substances from schedule III of such Act to schedule II,2,100.0,0.0,0.0,92-S-674,1971,92,False,True,True,False,0.0014307280946277573,0.9953347235716414,False,0.000127434162752161,0.9996677525080668,-0.383,MO,0.8019244819879532
12.0,"A bill to amend the Legal Services Corporation Act to provide authorization of appropriations for additional fiscal years, and for other purposes.",1,100.0,1.0,0.0,97-HR-3480,1981,97,False,False,True,False,0.0,0.9964310069222065,False,0.026551675428724036,0.9993889154134477,-0.505,NJ,0.8085296005010605
12.0,"To increase community capacity and commitment to promote and support local comprehensive strategies and traceable actions to prevent and reduce crime, violence, and substance abuse through prevention, education, treatment, law enforcement, and continuing care activities.",1,200.0,0.0,0.0,107-HR-3579,2001,107,False,False,False,False,0.0,0.9975831013533283,False,0.004558769504354009,0.9996915849767868,0.648,WI,0.7093356251716614
12.0,"A bill to amend the Runaway and Homeless Youth Act to authorize appropriations, and for other purposes.",2,100.0,1.0,1.0,110-S-2982,2008,110,False,True,True,False,0.0,0.9971049497748699,False,1.3267645860868918e-05,0.9997911502696462,-0.441,VT,0.7525137811899185
12.0,A bill to amend title 18 of the United States Code with regard to the admissibility of business records kept in foreign nations as evidence in the Courts of the United States.,1,100.0,0.0,0.0,98-HR-5406,1984,98,False,False,True,False,0.0,0.9972783039229267,False,1.8180138936528046e-05,0.9996938738370517,-0.674,MI,0.7091610729694366
12.0,A bill to amend title 18 of the United States Code.,1,200.0,0.0,0.0,94-HR-10691,1975,94,False,False,False,False,0.0,0.9911982172617432,False,1.0919052180092102e-05,0.99977241401105,0.019,PA,0.7859658151865005
12.0,A bill to fight crime.,2,100.0,0.0,0.0,110-S-2237,2007,110,False,True,True,False,0.0,0.9963589190645121,False,0.0,0.9992385924445241,-0.284,DE,0.7369071245193481
12.0,"A bill to amend title 18, United States Code, to provide increased penalties for any person convicted of using a firearm to commit certain Federal crimes or carrying a firearm during the commission of such crimes.",1,200.0,0.0,0.0,95-HR-7307,1977,95,False,False,False,False,0.0,0.9967676327598904,False,1.8322048032762445e-05,0.9997794371127846,0.406,IN,0.7882399410009384
12.0,"A bill to amend title 18, United States Code, to establish criminal penalties for the transmission by computer of obscene matter, or by computer or other means, of matter pertaining to the sexual exploitation of children, and for other purposes.",2,200.0,0.0,0.0,99-S-1305,1985,99,False,True,False,False,0.0,0.9966847521472434,False,0.0,0.999515510019001,0.271,VA,0.834276482462883
12.0,"A bill to amend title 18, United States Code, so as to establish certain guidelines for sentencing, establish a United States Commission on Sentencing, and for other purposes.",1,200.0,0.0,0.0,96-HR-2205,1979,96,False,False,False,False,0.0,0.9975111520454706,False,4.5008625250330955e-05,0.9997514452260097,0.178,IL,0.7847644537687302
12.0,"A bill to amend title 18, chapter 44, United States Code, to provide clarification of limitations on controls of the interstate movement of firearms, and to prohibit the use of Federal funds to political subdivisions which implement certain gun control ordinances.",1,200.0,0.0,0.0,97-HR-6833,1982,97,False,False,False,False,0.0,0.9955983570240422,False,6.337837033937474e-05,0.9996999615900775,0.564,OH,0.6856349408626556
12.0,"A bill to amend title 18, United States Code, with respect to ballistic identification of handguns.",2,100.0,0.0,0.0,106-S-2715,2000,106,False,True,True,False,0.0,0.9940612708267171,False,0.0,0.9997304725296486,-0.286,NJ,0.7870189845561981
12.0,To provide protection against sexually violent predators.,1,200.0,0.0,0.0,103-HR-4902,1994,103,False,False,False,False,0.0,0.996339907047476,False,0.0,0.9994996099023253,0.414,WA,0.9653749167919159
12.0,"A bill to establish the position of U.S. customs inspector (nonsupervisory) in the Bureau of Customs, Department of the Treasury, to place such position in GS-10, and for other purposes.",2,100.0,0.0,0.0,90-S-2306,1967,90,False,True,True,False,0.0,0.9963956153567394,False,6.0375891939845655e-05,0.999473811255765,-0.43,IN,0.7453553080558777
12.0,"A bill to provide for the holding of terms of the District Court of the United States for .the New Orleans Division of the Eastern District of Louisiana in Houma, La",2,100.0,0.0,0.0,92-S-1165,1971,92,False,True,True,False,0.0,0.9976172777728296,False,0.0,0.998729259881531,0.191,LA,0.8478564620018005
12.0,Conferring jurisdiction on the Court of Claims to make findings with respect to the amount of compensation to which certain individuals are entitled as reimbursement for damages sustained by them as a result of the cancellation of their grazing permits by,1,200.0,0.0,0.0,86-HR-12881,1960,86,False,False,False,False,0.0,0.9937022595028021,False,1.421273817260993e-05,0.9985889375468916,0.222,UT,0.6955321729183197
12.0,"A bill to amend title 18 of the United States Code to establish penalties for certain crimes against children in the special maritime and territorial jurisdiction, to amend title I of the Omnibus Crime Control and Safe Streets Act of 1968 to require the States to have similar criminal penalties as a condition of grants under such title I.",1,200.0,0.0,0.0,95-HR-8030,1977,95,False,False,False,False,0.0,0.9973180301820297,False,3.2611325711979093e-06,0.9997030525398354,0.036,NY,0.7833648920059204
12.0,"To amend title 18, United States Code, to prevent minors from gaining unsupervised access to loaded firearms or to unloaded firearms and ammunition for such firearms.",1,100.0,0.0,0.0,103-HR-4005,1994,103,False,False,True,False,0.0,0.9971932672829884,False,0.0,0.9997038775891945,-0.271,NJ,0.801662415266037
12.0,To require Federal district courts to enforce certain support orders of State courts,1,100.0,0.0,0.0,81-HR-9227,1950,81,False,False,True,False,0.0,0.992866099207173,False,2.0509342729302018e-06,0.9997731514744455,-0.304,IN,0.8289361000061035
12.0,"Conferring jurisdiction upon the United States Court of Claims to hear, determine, and render judgment upon certain claims of individuals against the United States.",1,100.0,0.0,0.0,85-HR-6178,1957,85,False,False,True,False,0.0,0.9979710913467185,False,5.916050373203793e-05,0.9993256329053627,-0.241,OK,0.8134650588035583
12.0,To provide for the appointment of three additional district judges for the southern district of California,1,200.0,0.0,0.0,91-HR-5582,1969,91,False,False,False,False,0.0,0.9918937851257011,False,2.939559028119184e-06,0.999400158276049,0.22,CA,0.8356580138206482
12.0,"A bill to amend section 3006A of title 18, United States Code, relating to representation of defendants who are financially unable to obtain an adequate defense in criminal cases in the courts of the United States",2,200.0,1.0,1.0,91-S-1461,1969,91,False,True,False,False,0.0,0.9983707851849855,False,1.8432101090759044e-05,0.9996328563548755,0.476,NE,0.7949132472276688
12.0,"A bill to amend section 541 of title 28, United States Code, to provide for merit selection of United States attorneys.",1,100.0,0.0,0.0,95-HR-11475,1978,95,False,False,True,False,0.0,0.9955190731667084,False,7.139107584963432e-06,0.9997458098365992,-0.176,KY,0.7790033370256424
12.0,A bill to amend title 18 of the United States Code to increase the penalty provided for certain firearms offenses.,1,200.0,0.0,0.0,94-HR-12515,1976,94,False,False,False,False,0.0,0.9955629563159956,False,4.5352183611233716e-05,0.9998402451318945,0.237,LA,0.7387175559997559
12.0,"A bill to establish a demonstration grant program to provide coordinated and comprehensive education, training, health and social services to at-risk children and youth and their families, and for other purposes.",2,100.0,0.0,0.0,102-S-1133,1991,102,False,True,True,False,0.0,0.9966992192708657,False,0.00019471131535454665,0.9998755381509158,-0.488,MA,0.8525120168924332
12.0,"A bill to reclassify certain low-level felonies as misdemeanors, to eliminate the increased penalties for cocaine offenses where the cocaine involved is cocaine base, and for other purposes.",2,200.0,0.0,0.0,113-S-2657,2014,113,False,True,False,False,0.0,0.9928806346697332,False,3.5091570053548733e-06,0.9995258311999334,1.0,KY,0.7516288310289383
12.0,A bill to provide for the appointment of deputy United States marshals without regard to the provisions of the civilservice laws and regulations,2,100.0,0.0,1.0,81-S-3993,1950,81,False,True,True,False,0.0,0.996867842237326,False,4.83485645176815e-06,0.9996321865561648,0.121,NV,0.8115258067846298
12.0,To regulate certain deferred prosecution agreements and nonprosecution agreements in Federal criminal cases.,1,100.0,0.0,0.0,110-HR-6492,2008,110,False,False,True,False,0.0,0.9961254650383351,False,1.6379223634525903e-05,0.9995689707420347,-0.374,NJ,0.7334625422954559
12.0,"A bill to amend chapter 117 of title 18 of the United States Code, commonly referred to as the Mann Act, to make its prohibitions apply equally with respect to males and females, and to increase the penalties for violation.",1,200.0,0.0,0.0,95-HR-7804,1977,95,False,False,False,False,0.0,0.9971239860341029,False,5.195619192319523e-06,0.9994848831820189,0.312,CA,0.8513842970132828
12.0,"A bill to amend title 18 of the United States Code, to define and discourage certain criminal conduct by U.S. nationals and certain foreign nationals in Antarctica.",1,100.0,0.0,0.0,93-HR-5248,1973,93,False,False,True,False,0.0,0.9973191505854188,False,0.0,0.9995378074898211,-0.458,NJ,0.7663385421037674
12.0,A bill to permit the implementation of the Department of Transportation anti-drug program rule for recipients of Federal mass transit assistance.,2,200.0,0.0,0.0,101-S-2434,1990,101,False,True,False,False,0.0,0.9956836603380322,False,0.0008204375181328905,0.999674354333163,0.148,NY,0.814486488699913
12.0,"A bill to amend chapter 315 of title 18, United States Code, to authorize payment of transportation expenses by United States marshals for transportation expenses for persons released from custody pending their appearance to face criminal charges before t",2,100.0,1.0,1.0,95-S-2411,1978,95,False,True,True,False,0.0,0.9962379508673681,False,0.0,0.9988097411182515,-0.168,AZ,0.7964229136705399
12.0,"A bill to provide for the development and use of technology for personalized handguns, to require that, within 3 years, all handguns manufactured or sold in, or imported into, the United States incorporate such technology, and for other purposes.",2,100.0,0.0,0.0,113-S-2068,2014,113,False,True,True,False,0.0,0.9953253637230636,False,7.392488431773249e-06,0.9995872352916957,-0.565,MA,0.740973711013794
12.0,"A bill to continue operation of the Human Exploitation Rescue Operative (HERO) Child Rescue Corps, a Cyber Crimes Center, a Child Exploitation Investigations Unit, a Computer Forensics Unit, and a Cyber Crimes Unit to support the mission of the Homeland Security Investigations directorate of United States Immigration and Customs Enforcement to combat the exploitation of children.",1,200.0,0.0,0.0,114-S-575,2015,114,False,False,False,False,0.0,0.9930735777061754,False,8.04567989950186e-06,0.9991736106813498,0.274,IL,0.8747525960206985
12.0,"To prohibit the Federal Government from awarding contracts or grants to, entering into other agreements with, providing any other Federal funds to, or engaging in activities that promote, certain organizations.",1,100.0,0.0,0.0,111-H-4444,2010,111,False,False,True,False,0.0,0.996245569654958,False,0.0006799644326351093,0.9996774181510358,-0.383,FL,0.7041670978069305
12.0,A bill to amend the Controlled Substances Act to impose the death penalty or life imprisonment for violations involving 10 or more kilograms of certain controlled substances.,1,100.0,0.0,0.0,99-HR-5556,1986,99,False,False,True,False,0.0,0.9959796969527068,False,1.4787047740243681e-05,0.9997744384929484,-0.307,OH,0.7702943831682205
12.0,"To provide for the appointment of additional Federal circuit and district judges, to improve the administration of justice, and for other purposes.",1,200.0,0.0,0.0,110-HR-3520,2007,110,False,False,False,False,0.0,0.9967482854551132,False,0.0021438157532199815,0.9996220469066595,1.107,WI,0.779983639717102
12.0,A bill to amend the Internal Revenue Code of 1954 to provide that the operation of a lawyer referral service by a State or local bar association shall not be treated as an unrelated trade or business.,1,100.0,0.0,0.0,98-HR-3097,1983,98,False,False,True,False,0.0,0.9963508000345486,False,0.0021910256873003344,0.9996773464939129,-0.608,CA,0.7749904096126556
12.0,"A bill to establish an Interagency Committee on Arson Control to coordinate Federal antiarson programs, and for other purposes.",1,200.0,0.0,0.0,97-HR-3899,1981,97,False,False,False,False,0.0,0.996737938659492,False,6.409565051843051e-06,0.9997491754223398,0.209,NY,0.8062364459037781
12.0,"To amend title 18, United States Code, to create civil and criminal penalties for persons or entities which knowingly and maliciously alter computer hardware or software with the objective of disabling a computer either through the loss of stored data or interference with its proper functioning.",1,100.0,0.0,0.0,101-HR-287,1989,101,False,False,True,False,0.0,0.9938913366008992,False,8.484955136779929e-05,0.9996709078172528,-0.214,MD,0.8135918378829956
12.0,A bill to provide Individual Development Accounts to support foster youths who are transitioning from the foster care system.,2,100.0,0.0,0.0,110-S-2341,2007,110,False,True,True,False,0.0,0.9950726954875264,False,0.0005764860027549076,0.999816515081889,-0.433,NY,0.784273773431778
12.0,"A bill to provide that news reporters shall not be required to disclose confidential communications in Federal courts or before committees of Congress, and for other purposes.",2,200.0,0.0,0.0,88-S-1851,1963,88,False,True,False,False,0.0,0.9972119580765321,False,2.3926755246535047e-06,0.9997293883958044,-0.063,NY,0.781556099653244
12.0,"To amend section 753(f) of title 28, United States Code, relating to transcripts furnished by court reporters for the district courts",1,100.0,1.0,0.0,88-HR-2838,1963,88,False,False,True,False,0.0,0.9969492450598271,False,0.0,0.9993115960379477,-0.538,NY,0.8418898582458496
12.0,To establish a National Border Security Agency.,1,200.0,0.0,0.0,107-HR-3600,2001,107,False,False,False,False,0.0,0.9944545218671955,False,8.509734255015392e-05,0.9997477820625685,0.861,CO,0.7918380498886108
12.0,"A bill to amend title 18, United States Code, to prohibit undetectable firearms.",1,100.0,0.0,0.0,100-HR-4014,1988,100,False,False,True,False,0.0,0.9947637797217547,False,0.0,0.9996510314857152,-0.396,WA,0.7800039499998093
12.0,"To amend section 1071 of title 18, United States Code, relating to the concealing of persons from arrest, so as to increase the penalties therein provided",1,200.0,1.0,1.0,83-HR-7486,1954,83,False,False,False,False,0.0,0.9972891463628482,False,5.1678532573112645e-06,0.9996192588705255,0.484,IL,0.7676889002323151
12.0,A bill to reform the insanity defense.,2,100.0,0.0,0.0,97-S-1106,1981,97,False,True,True,False,0.0,0.9966463976062572,False,0.0,0.9993783378205732,-0.043,NE,0.8419134169816971
12.0,"To amend title 18, United States Code, to prevent the entry by false pretenses to any real property, vessel, or aircraft of the United States or secure area of any airport, to prevent the misuse of genuine and counterfeit police badges by those seeking to commit a crime, and for other purposes.",1,200.0,1.0,1.0,106-HR-4827,2000,106,False,False,False,False,0.0,0.9962593133377553,False,0.0,0.9996756332116808,0.252,CA,0.8236651867628098
12.0,To amend the Controlled Substances Act to add human growth hormone to schedule III.,1,200.0,0.0,0.0,110-HR-4911,2007,110,False,False,False,False,0.0,0.9949369240537488,False,0.00023106220370441218,0.9996826539510287,-0.37,MA,0.805867150425911
12.0,"A bill to amend title 18, United States Code, to prohibit certain arrangements commonly called surrogate motherhood, and for other purposes.",1,100.0,0.0,0.0,100-HR-2433,1987,100,False,False,True,False,0.0,0.997545157804221,False,0.0,0.9995383948249049,-0.197,OH,0.7873203754425049
12.0,"A bill to authorize appropriations for the Department of Justice for fiscal year 2002, and for other purposes.",2,100.0,0.0,0.0,107-S-1319,2001,107,False,True,True,False,0.0,0.9969710034864835,False,0.363103094559318,0.9993501076606228,-0.424,VT,0.7659529149532318
12.0,"A bill to establish the National Commission on Terrorist Attacks Upon the United States, and for other purposes.",2,100.0,0.0,0.0,107-S-1867,2001,107,False,True,True,False,0.0,0.9978960607439935,False,2.358003479175201e-06,0.9996753330887116,-0.268,CT,0.7748047560453415
12.0,To provide comprehensive rules dealing with interrogation which will fully protect the rights and interests of society and the criminally accused,1,200.0,0.0,0.0,90-HR-7829,1967,90,False,False,False,False,0.0,0.9970581599911841,False,0.0,0.9994000381514603,0.175,NH,0.8025311976671219
12.0,To amend title II of the Social Security Act so as to permit the State of Michigan to provide for the extension of the insurance system established by such title to service performed by certain policemen and firemen 11F such State.,1,200.0,0.0,0.0,85-HR-8262,1957,85,False,False,False,False,0.0,0.9971527055286802,False,0.0002514510938380038,0.9994591915237743,0.148,MI,0.7721444666385651
12.0,A bill to implement the National Drug Control Strategy.,2,200.0,0.0,0.0,101-S-2652,1990,101,False,True,False,False,0.0,0.9933102926417909,False,0.00639577333980527,0.9997529529635555,0.32,KS,0.7614187449216843
12.0,"To amend section 1870 of title 28, United States Code, to authorize the district courts to allow additional peremptory challenges in civil cases to multiple plaintiffs as well as multiple defendants.",1,100.0,1.0,1.0,85-HR-3368,1957,85,False,False,True,False,0.0,0.9964934485879906,False,3.7773433159194788e-06,0.9993498333574072,-0.508,NY,0.8390232771635056
12.0,"To amend the Foreign Assistance Act of 1961 with respect to international narcotic control programs and activities, and for other purposes.",1,100.0,1.0,1.0,102-HR-6187,1992,102,False,False,True,False,0.0,0.9978934152112063,False,0.0009991618714530622,0.9995578567292408,-0.478,FL,0.801626056432724
12.0,"A bill to provide Federal assistance to State and local governments for the purpose of developing and improving communication procedures and facilities with respect to the prompt and efficient dispatch of police, fire, rescue, and other emergency services.",1,100.0,0.0,0.0,93-HR-1117,1973,93,False,False,True,False,0.0,0.9949001102359604,False,0.0009687487944100427,0.9996429855222134,-0.609,CA,0.6873002648353577
12.0,"A bill to amend section 1956 of title 18, United States Code to include equity skimming as a predicate offense, to amend section 1516 of title 18, United States Code to curtail delays in the performance of audits, and for other purposes.",2,200.0,0.0,0.0,103-S-2462,1994,103,False,True,False,False,0.0,0.9967443766644186,False,0.0008176797879874008,0.9996491168029151,0.034,ME,0.7712520807981491
12.0,"A bill to amend title 28, United States Code, to provide for the appointment of one additional district judge for the District of Connecticut.",1,200.0,0.0,0.0,99-HR-4092,1986,99,False,False,False,False,0.0,0.997303504311915,False,7.041968238741277e-06,0.9996379130719931,-0.084,CT,0.8312742859125137
12.0,"To amend the Act of June 10, 1938, relating to the participation of the United States in the International Criminal Police Organization",1,100.0,1.0,1.0,90-HR-2834,1967,90,False,False,True,False,0.0,0.9956471547147786,False,0.0,0.9994159351822953,-0.3,CO,0.8012354522943497
